4.49	0.030228
4.5	0.121569
4.51	0
4.52	-0.121569
4.53	-0.030228
4.54	-0.282487
4.55	-0.189911
4.56	-0.309017
4.57	-0.426903
4.58	-0.330674
4.59	-0.576859
4.6	-0.477048
4.61	-0.587785
4.62	-0.696203
4.63	-0.589441
4.64	-0.824074
4.65	-0.711735
4.66	-0.809017
4.67	-0.903106
4.68	-0.781201
4.69	-0.999933
4.7	-0.870998
4.71	-0.951057
4.72	-1.027362
4.73	-0.887182
4.74	-1.08722
4.75	-0.939248
4.76	-1
4.77	-1.056805
4.78	-0.897009
4.79	-1.077393
4.8	-0.909805
4.81	-0.951057
4.82	-0.988555
4.83	-0.809721
4.84	-0.971412
4.85	-0.785549
4.86	-0.809017
4.87	-0.829292
4.88	-0.633863
4.89	-0.779653
4.9	-0.578645
4.91	-0.587785
4.92	-0.594605
4.93	-0.386648
4.94	-0.520885
4.95	-0.309346
4.96	-0.309017
4.97	-0.307468
4.98	-0.092276
4.99	-0.220439
5	-0.004012
5.01	0
5.02	0.004012
5.03	0.220439
5.04	0.092276
5.05	0.307468
5.06	0.309017
5.07	0.309346
5.08	0.520885
5.09	0.386648
5.1	0.594605
5.11	0.587785
5.12	0.578645
	
